3.68,2,0,0,101284.17,21.19,0.08,1,0.20,-2.70,1.10,-8.41,8.96,1.10,169.40,13.11,-49.49,3.30,4.91,11.68
3.70,2,0,0,101287.64,21.18,-0.21,2,0.19,-2.70,1.08,-8.48,9.09,1.22,169.32,13.11,-49.67,3.30,4.91,11.70
3.72,2,0,0,101283.31,21.17,0.15,3,0.18,-2.70,1.08,-8.48,8.90,0.98,169.23,13.10,-49.85,3.30,4.91,11.70
3.74,2,0,0,101278.13,21.17,0.58,0,0.19,-2.71,1.08,-8.54,9.09,1.16,169.15,13.10,-50.03,3.30,4.92,11.71
3.76,2,0,0,101279.87,21.18,0.44,0,0.19,-2.70,1.10,-8.48,9.02,1.04,169.07,13.10,-50.21,3.30,4.91,11.68
3.79,2,0,0,101277.27,21.18,0.65,0,0.19,-2.70,1.08,-8.48,9.02,1.28,168.99,13.09,-50.39,3.30,4.91,11.52
3.81,2,0,0,101275.53,21.17,0.80,0,0.19,-2.70,1.08,-8.29,8.90,1.04,168.91,13.08,-50.57,3.30,4.91,11.54
3.83,2,0,0,101281.59,21.18,0.29,1,0.19,-2.71,1.09,-8.41,9.02,1.16,168.82,13.08,-50.75,3.30,4.91,11.52
3.85,2,0,0,101279.87,21.18,0.44,2,0.19,-2.70,1.08,-8.48,8.96,1.10,168.74,13.07,-50.93,3.30,4.92,11.52
3.87,2,0,0,101272.09,21.18,1.08,0,0.18,-2.70,1.09,-8.41,8.96,1.10,168.66,13.06,-51.11,3.29,4.91,11.52
